deal_name,restaurant_name,location_name,match_confidence,restaurant_id,restaurant_group_id,restaurant_group_name,fly_allocation
Milk N Honey - New Deal,Mile End Deli,Boerum Hill,62.9%,4c513a09-f56b-47aa-bd1e-bbd34b426d93,b04b3531-39e2-410a-8a86-3df7a2c62e25,Mile End Deli,"250,000"
Pastrami Queen UES - New Deal,Amen Street Fish & Raw Bar,French Quarter - Charleston,57.1%,539cba4d-232a-4572-861f-9750e05135d3,30e733b9-46fe-44a5-a9f2-e83a1f801315,Amen Street,"250,000"
La Salle Dumpling Room 1411 York Ave - New Deal,Alora Coastal Mediterranean,Alora Coastal Mediterranean,51.7%,40828311-1271-4432-b9ee-e2c3178db3f3,d6282b9f-97d6-487b-a067-73bfbeafa765,Alora,"250,000"
La Salle Dumpling Room 3141 Broadway - New Deal,Alora Coastal Mediterranean,Alora Coastal Mediterranean,51.7%,40828311-1271-4432-b9ee-e2c3178db3f3,d6282b9f-97d6-487b-a067-73bfbeafa765,Alora,"250,000"
La Salle Dumpling Room 37 West End Ave - New Deal,Alora Coastal Mediterranean,Alora Coastal Mediterranean,47.8%,40828311-1271-4432-b9ee-e2c3178db3f3,d6282b9f-97d6-487b-a067-73bfbeafa765,Alora,"250,000"
La Salle Dumpling 2897 Broadway - New Deal,Alora Coastal Mediterranean,Alora Coastal Mediterranean,51.8%,40828311-1271-4432-b9ee-e2c3178db3f3,d6282b9f-97d6-487b-a067-73bfbeafa765,Alora,"250,000"
Kossars West End Ave - New Deal,Lola Taverna,South Village,53.9%,807f80d5-b3aa-4a64-99fa-5261c9590b20,0d46938c-5d07-46e6-aa9c-487bc163ea2b,Prince Street Hospitality,"250,000"
Kossars Hudson Yards - New Deal,Saison Cellar & Wine Bar,Saison,61.0%,7c9cbda3-631a-423e-ad02-2efcaea14e2e,11d2cfb4-6808-4303-b6b9-41ac4af77ea2,Saison Hospitality Group,"250,000"
Kossars Upper West Side - New Deal,Saison Cellar & Wine Bar,Saison,54.4%,7c9cbda3-631a-423e-ad02-2efcaea14e2e,11d2cfb4-6808-4303-b6b9-41ac4af77ea2,Saison Hospitality Group,"250,000"
Kossars Lower East Side - New Deal,Alora Coastal Mediterranean,Alora Coastal Mediterranean,67.5%,40828311-1271-4432-b9ee-e2c3178db3f3,d6282b9f-97d6-487b-a067-73bfbeafa765,Alora,"250,000"
Kossars Upper East Side - New Deal,Ace Eat Serve,Uptown,54.4%,5777c442-43a0-475a-b307-de7f945b585d,5dea68d3-e858-447e-ae16-c1eec8003090,Secret Sauce,"250,000"
Finns Bagels - New Deal,Inday All Day,Williamsburg,57.1%,8f227eea-26af-4212-93ab-45c6e2e50952,6f8e354d-4c3f-4722-891a-5e0d6316e5c2,Inday,"250,000"
Community Food and Juice - New Deal,Sound + Fury Brewery and Kitchen,Downtown Brooklyn,54.4%,aa7f0142-54f0-4bba-9315-8c65ec58fec4,b73dcbf9-825c-44e7-895a-83dc9839111a,Sound + Fury Brewery and Kitchen,"250,000"
Friedmans West End - New Deal,Friedman's Chelsea Market,Friedmans Chelsea Market,63.8%,365f2175-2f96-4296-9ab2-47d250e2898f,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's,"250,000"
Friedmans Edison Theatre District - New Deal,Friedman's Chelsea Market,Friedmans Chelsea Market,54.8%,365f2175-2f96-4296-9ab2-47d250e2898f,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's,"250,000"
Friedmans 72nd Street - New Deal,Carmine Street Beers,West Village,62.0%,f0a1a4e2-605c-41f6-8f23-909cc77bba5f,4c87536c-7a01-4b05-9f44-0478c8b14c37,Carmine Street Beers,"250,000"
Friedmans Herald Square On 31 - New Deal,Friedman's Chelsea Market,Friedmans Chelsea Market,64.0%,365f2175-2f96-4296-9ab2-47d250e2898f,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's,"250,000"
Friedmans Hell's Kitchen - New Deal,Criollas Hell's Kitchen,Hell's Kitchen,87.9%,45f037e6-a037-4bc9-a068-070ff1c11d83,c0a7f98b-d21e-49b6-b627-1c26939729ef,Criollas Baked Empanadas,"250,000"
Friedmans Battery Park - New Deal,Friedman's Chelsea Market,Friedmans Chelsea Market,67.1%,365f2175-2f96-4296-9ab2-47d250e2898f,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's,"250,000"
Friedmans Chelsea - New Deal,Friedman's Chelsea Market,Friedmans Chelsea Market,94.5%,365f2175-2f96-4296-9ab2-47d250e2898f,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's,"250,000"
Miss Wonton - New Deal,Mile End Deli,Boerum Hill,58.5%,4c513a09-f56b-47aa-bd1e-bbd34b426d93,b04b3531-39e2-410a-8a86-3df7a2c62e25,Mile End Deli,"250,000"
Ham & Cheese Deli - New Deal,Madeline's,Greenpoint,57.1%,fd3d8f7c-60ad-4b5d-ad38-e71a10434268,9c48382c-87c9-4a53-8d6b-589a7e3c2056,Madeline's,"250,000"
Laurel Bakery - New Deal,Jane the Bakery,Geary - Jane the Bakery,64.5%,5b70acf9-3ae6-4c63-bf91-f77bd39ef65a,90c8df23-203f-4040-a896-68555f5f2fac,Jane,"250,000"
Cafe Mado - New Deal,Cafe Mado,Prospect Heights,100.0%,f5fa4d03-18a1-4cd6-a6aa-cd3e07aae162,852a5364-150b-40d4-89f4-0fe1c42077d9,Redwood Hospitality,"250,000"
Place des Fêtes - New Deal,Place des Fêtes,Clinton Hill,96.9%,822c74c0-5584-45bd-9bf7-46fed69949df,852a5364-150b-40d4-89f4-0fe1c42077d9,Redwood Hospitality,"250,000"
Upstate Stock Cafe - New Deal,Upstate Stock,Williamsburg,90.0%,b88e03d2-f19c-441f-b10f-9c5ee077fc44,f0fbfccb-af1c-48a5-acff-e764b57b61ef,Upstate Stock Cafe,"250,000"
Deux Luxe - New Deal,Deux Luxe,SoHo,96.7%,3c6e4a5f-eb68-4631-90a4-e3b1d8477db7,ff7fd1c2-cf6b-4cb3-9d95-8bf08483eb5a,Deux Luxe,"250,000"
Tha Phraya (new 2nd location) - New Deal,Tha Phraya,Upper East Side,78.5%,5d9d32c5-dcc0-4402-ba5b-eb86448eb6f6,f9e2cf03-72d3-40db-8c61-8a6a1542d333,Tha Phraya,"250,000"
Tha Phraya - New Deal,Tha Phraya,Upper East Side,99.0%,5d9d32c5-dcc0-4402-ba5b-eb86448eb6f6,f9e2cf03-72d3-40db-8c61-8a6a1542d333,Tha Phraya,"250,000"
Oti - New Deal,Hotel Delmano,Williamsburg,66.0%,37d49a59-2281-42bf-bad1-62ebd5ba10ac,7aae3d59-4003-4879-b446-357ef17729d8,Hotel Delmano,"250,000"
Dear Strangers - New Deal,Dear Strangers,West Village,95.7%,fa99e070-dee7-465b-b155-e8e52e050b07,65562520-1b30-4d57-a2f3-1ea26cb795e3,Dear Strangers,"500,000"
SOOGIL - New Deal,Mile End Deli,Boerum Hill,57.1%,4c513a09-f56b-47aa-bd1e-bbd34b426d93,b04b3531-39e2-410a-8a86-3df7a2c62e25,Mile End Deli,"250,000"
Raon - New Deal,Strange Delight,Fort Greene,67.1%,b1891c01-ea5d-43ae-b62b-42415bb9eb7d,6652a146-669f-4c02-88d7-a91ded4bacf9,Strange Delight,"250,000"
Little Beaver - New Deal,Little Charli,Greenwich Village,67.1%,8cd8fae8-47ee-45e4-9ea1-2cff5cb7e98d,112418bd-eb05-46f1-9780-3d20b85b7809,DAE Crew,"250,000"
Bonus Room - New Deal,Aldo Sohm Wine Bar,Midtown,58.6%,6a08bd5a-23b0-4f8c-b791-9a7d0790d20c,7ae7f76f-5633-472a-854b-d4128415bcd3,Aldo Sohm,"250,000"
Heavy Woods - New Deal,Heavy Woods,Bushwick,91.0%,406343e0-197f-42d4-a3e3-ca0d09af1cf6,25f324f0-6fbd-4441-9a30-da52aba598a8,Heavy Woods,"250,000"
EJ's Luncheonette - New Deal,EJ's Luncheonette,Upper East Side,99.1%,9866b273-3884-428c-81f0-115014687d30,d620a383-9c68-45f9-b478-a7f8b68b8a57,EJ's Luncheonette,"250,000"
Leon 1909 - New Deal,Léon 1909,Shelter Island,69.3%,0123e72b-478d-4c8a-982b-3f05081b5017,14033f57-e462-4042-9493-54bc2a7a6ae1,Leon 1909,"250,000"
Essential - New Deal,The Sentinel,The Sentinel,71.5%,66e705e9-bfa2-4fb3-8773-3225a5edcb7c,3838d2ef-a228-400a-bb4b-d5002376b7bc,Pleiades Enterprises,"250,000"
Monte's At the Manor Cafe - New Deal,Monte's At the Manor,Montauk,100.0%,ec3d6f02-3a02-40b8-8b53-8d2ee5748665,c89ef993-26d0-40f2-8f4f-fbb576d690ae,Monte's At the Manor,"250,000"
Monte's At the Manor - New Deal,Monte's At the Manor,Montauk,98.0%,ec3d6f02-3a02-40b8-8b53-8d2ee5748665,c89ef993-26d0-40f2-8f4f-fbb576d690ae,Monte's At the Manor,"250,000"
Fish N Beer - New Deal,Fish N Beer,RiNo,91.0%,94ad49c5-c5ed-4979-bc03-a65478160a49,09be19c2-8471-499c-8dc5-8b2f0f29d5af,Fish N Beer,"250,000"
Tacos Tequila Whiskey - New Deal,Tacos Tequila Whiskey,LoHi,100.0%,51c57d2c-2317-4dda-9800-baf4aeb96e0e,09be19c2-8471-499c-8dc5-8b2f0f29d5af,Fish N Beer,"250,000"
QUICK ETERNITY - New Deal,Quick Eternity,Financial District,95.7%,1c8c294f-2170-464b-812e-67d13100c413,7067953b-2074-433e-8240-4f2a85814e5c,Quick Eternity,"250,000"
Misi - New Deal,Misi,Misi,82.1%,7a99172c-833d-4a15-92fe-71e89cb17ba6,53e0ab26-afb7-4936-94e8-b752b77dc4b6,Grovehouse Hospitality Group,"250,000"
Misipasta - New Deal,Strange Delight,Fort Greene,64.5%,b1891c01-ea5d-43ae-b62b-42415bb9eb7d,6652a146-669f-4c02-88d7-a91ded4bacf9,Strange Delight,"250,000"
Lilia - New Deal,Lilia,Williamsburg,87.6%,e949ad29-247f-4783-9dcc-f51be1e9439c,53e0ab26-afb7-4936-94e8-b752b77dc4b6,Grovehouse Hospitality Group,"250,000"
Fini Pizza - New Deal,DAMNFiNE pizza,Outer Sunset,64.5%,873bec06-5645-4df4-8f05-6b2c1155d898,e8e67ab3-2d41-432d-b1f8-5a1e963d4d8f,Damnfine,"250,000"
Fanoos Grills - New Deal,Call Me Pearl,LoDo,61.4%,6df52367-8a0c-434d-bd9a-ff4fba66ff12,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group,"250,000"
Sandro's - New Deal,Sandro's,Upper East Side,94.0%,d6a0e1df-aef7-450b-aa68-c20a037d6fd8,cb7b4aec-18b1-455e-b2a5-8aac059e9496,Sandro's,"250,000"
Ten Bells - New Deal,The Ten Bells,Lower East Side,100.0%,d1b9ca4e-4015-4d25-bca8-ee4ef34a803e,0ce33b30-08bd-470d-96b6-40084f69f35d,The Ten Bells,"250,000"
Yingtao - New Deal,Yingtao,Hell's Kitchen,85.9%,6af13a72-bf3c-49cd-90f2-61d800576193,cfa18872-9c8c-4b42-bc12-47b28dba2f7e,Ying Tao,"250,000"
Le Farfalle - New Deal,Le Farfalle,Harleston Village,91.0%,31bd1fa1-f53c-47e8-b773-3bb50c7e22bc,7d086e0c-ddb9-4f29-a68f-e9a69c036384,Le Farfalle / Porchetta Shop,"250,000"
The Bronze Owl - New Deal,The Bronze Owl,Midtown,99.0%,798cf174-4e40-4348-accb-586be9806f0d,df81e19f-5e49-495a-85a1-1d3d00c07031,Bronze Owl,"250,000"
NoHo Hospitality Group - New Deal,Hotel Delmano,Williamsburg,63.8%,37d49a59-2281-42bf-bad1-62ebd5ba10ac,7aae3d59-4003-4879-b446-357ef17729d8,Hotel Delmano,"250,000"
Bella Luna - New Deal,Bella Luna Restaurant,Upper West Side,99.0%,4033ee3b-5537-49c0-91e0-1bab0d13d144,13c679c7-d031-4f36-aac7-b187632b6944,Bella Luna,"250,000"
E&O Kitchen and Bar - New Deal,E&O Kitchen and Bar,Union Square,100.0%,d8c8f453-eada-42c4-8a6d-918831db66fe,e5edb57a-134d-4e5e-8773-1cc16ae39522,E&O Kitchen and Bar,"250,000"
Go Nonna - New Deal,Colonia Verde,Fort Greene,63.3%,4c5bd22d-da75-4ed1-b086-936c5b28079c,aee338b8-c44f-4627-887d-d4cfd8e121a5,Colonia Verde,"250,000"
Meili,MEILI 沉香,Williamsburg,96.9%,bc5f8b4e-fde3-4243-b9d4-65fb1e3aa41d,a1c46bdd-6b2e-4808-8241-9c277f075323,Meili,"250,000"
Meili Rooftop,MEILI 沉香 Rooftop,Williamsburg,94.7%,4dc5d242-2bcd-4195-ad34-ea80909de740,a1c46bdd-6b2e-4808-8241-9c277f075323,Meili,"250,000"
Wonderland Bar,Hinodeya Ramen Bar,Marina,72.5%,3078055a-09c1-468c-823e-e1d92af28a1f,aad7a165-2d5a-46bf-8bdd-644d9d11a2a2,Hinodeya Ramen Bar,"250,000"
Alba Pizza,Ace's Pizza,Rockefeller Center,76.7%,74f97cb4-6c64-48e2-9d3a-ef2a0c08f13d,b4369c0d-bb70-484e-b6c7-eba50efa2a4f,Ace's Pizza,"250,000"
Chili - New Deal,Call Me Pearl,LoDo,69.3%,6df52367-8a0c-434d-bd9a-ff4fba66ff12,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group,"250,000"
Bāng Bar - New Deal,Bāng Bar,Columbus Circle,94.0%,3eaddebb-88f3-45b2-82f1-a4937def121c,0d4c2d41-3a42-4c06-8f32-99694c2cb06a,Momofuku Noodle Bar,"250,000"
Fish Cheeks Williamsburg - New Deal,Fish Cheeks,Noho,75.0%,f3e7dbb0-0b8d-47ca-a724-4d29f83f9dfc,bc8c1316-c4c1-47ea-9607-4c21f79fd668,Fish Cheeks,"250,000"
Coco's Ramen - New Deal,Fresco’s Grand Cantina,Astoria,51.2%,7e7c8b1c-e839-4e64-ba13-f51504e47901,272a9049-5302-46a7-820e-b3c04c23274e,Fresco's Grand Cantina,"250,000"
Mother's Ruin NYC - New Deal,Mother's Ruin,Nolita,96.7%,c9eea9a2-6eb8-464c-aad7-b2984de9dfb8,085cd134-d3c6-411c-8486-1d7e3320ade2,Mother's Ruin,"250,000"
The Dutch,The Dutch,SoHo,100.0%,b0e93539-a280-409e-93cd-28436c4cb1eb,5ef43215-f93d-420f-9bb0-266151d1be1f,Noho Hospitality Group,"200,000"
Lafayette,Lafayette Grand Café & Bakery,NoHo,85.0%,36d6c31a-b9ff-4377-ae14-dab006053dfd,5ef43215-f93d-420f-9bb0-266151d1be1f,Noho Hospitality Group,"200,000"
Bar Primi NoHo,Bar Primi,NoHo,98.3%,d0e3937b-d7ab-4329-82e3-1f1be1848da7,5ef43215-f93d-420f-9bb0-266151d1be1f,Noho Hospitality Group,"200,000"
Locanda Verde Tribeca,Colonia Verde,Fort Greene,68.8%,4c5bd22d-da75-4ed1-b086-936c5b28079c,aee338b8-c44f-4627-887d-d4cfd8e121a5,Colonia Verde,"200,000"
Locanda Verde Hudson Yards,Colonia Verde,Fort Greene,61.3%,4c5bd22d-da75-4ed1-b086-936c5b28079c,aee338b8-c44f-4627-887d-d4cfd8e121a5,Colonia Verde,"200,000"
Joe's Pub,Mother's Ruin,Nolita,64.5%,c9eea9a2-6eb8-464c-aad7-b2984de9dfb8,085cd134-d3c6-411c-8486-1d7e3320ade2,Mother's Ruin,"200,000"
Diwali Indian Cuisine - New Deal,Diwali Indian Cuisine,Mission,100.0%,c721c507-81e9-4e8f-bd41-2a6d03824a03,eb60f0ad-9595-41f2-b95d-52d46dd9bc83,Diwali Indian Cuisine,"250,000"
Saucey Pizza Bar - New Deal,Ace's Pizza,Rockefeller Center,60.0%,74f97cb4-6c64-48e2-9d3a-ef2a0c08f13d,b4369c0d-bb70-484e-b6c7-eba50efa2a4f,Ace's Pizza,"250,000"
Hungry Llama Cafe - New Deal,Hungry Llama,West Village,98.2%,c802413d-37a5-48ea-ab89-5a69c99b727c,902aa9c6-1e3b-4de0-b87a-061738875c64,Hungry Llama,"250,000"
Filthy Diamond BK - New Deal,Filthy Diamond,Bushwick,95.0%,8f8029c2-0567-40a8-8f14-fe6096806cf3,5aabbe08-1243-4e2f-96fe-de410fca41b1,The Filthy Diamond,"250,000"
Do Not Feed Alligators - New Deal,Diner Antonette,Santa Monica,43.5%,b4dc213b-1506-4830-a663-da4fd340a632,ff9fb672-6042-4ac9-902f-f13808fcf3e7,Diner Antonette,"250,000"
Do Not Feed Alligators Montauk - New Deal,Il Buco Alimentari & Vineria,NoHo,50.0%,497c337c-7be8-41c8-bcad-54a00ed64201,d68883ce-351a-4253-8a6e-47f81c76c2cf,Il Buco Alimentari & Vineria,"250,000"
Westlight,The Blue Light,Pacific Heights,73.2%,0c4e6db3-48a0-4ea3-9e0d-55ac60936214,b28abd69-96c1-4dc2-abbe-5d44d7685fdb,Johnny Love Group,"200,000"
Leuca,Luce,Union Square,76.7%,0d3fd15d-989a-4f70-9bb7-fb9f13df7fb5,4b922061-e137-4d33-be6e-7c560c87a12e,Luce,"200,000"
Little Fino,The Little Pig,Boerum Hill,86.2%,c8f80562-4eec-41e1-9250-aa00330f2570,a56edc29-606f-44e6-b3da-146b6054a54c,The Little Pig,"200,000"
Carne Mare NYC,Carne,RiNo,77.6%,7a71b2d7-56e5-45db-839b-62c7fbfdd117,6d9c2232-b436-4e58-a229-c695d4d607c9,SuperLoca,"200,000"
Cafe Carmellini,Cafe Patoro,Financial District,63.8%,2c79c548-c5da-4bd9-bdf5-6dce67b8afb2,e8826aad-776b-4f6b-843a-4e79484068b4,Cafe Patoro,"200,000"
The Portrait Bar,Paradiso Restaurant + Bar,Park Circle,76.7%,d5ad1506-6d2c-4d88-a006-05f83b4c9898,7be3c897-6406-44f2-b7dd-e40c82d3f1a1,Paradiso,"200,000"
Bar Torino,Bar Amorina,Cherry Creek,86.2%,6d2b1e6a-08ac-4e0e-8529-6da079a9ab6b,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"200,000"
Mister Dips NYC,Mister Jiu's,Chinatown,66.7%,19cbca2a-0310-4604-b8ca-7c72e6707bf5,c5f94f5c-9795-49b4-8ce2-6121d2241a52,Mister Jiu's / Moongate Lounge,"200,000"
Mister Dips Detroit,Mister Oso,Boulder Area,62.1%,617a497d-01d6-4bc3-a112-34c0122d8454,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"200,000"
San Morello,Seamore's,Brookfield Place,70.0%,69a69019-48a4-4989-b0b6-c973507fdc10,8ca9a27e-2954-414d-b43a-62e4bf673e13,Seamore's,"200,000"
Evening Bar,Evelina,Fort Greene,76.7%,2b41aa2c-c319-4733-898c-ea442e919f6b,717bf5fe-eb99-4341-8b5a-5036ac967054,Evelina,"200,000"
The Brakeman,Bateman's,East Village,80.6%,7e4589c7-8820-4423-91e1-c4127d259ea7,37d2b495-4625-4534-954f-f7a85286b52d,Bateman's,"200,000"
Penny Red's,Joey Roses,LES,67.1%,f11b3d2e-977b-45f8-a5e2-57288728e120,cdf74ab2-3413-423f-9e7e-5f3c22d370c8,Joey Roses,"200,000"
Mecha Noodle Bar (Denver) - New Deal,Mecha Noodle Bar,RiNo,96.7%,e1d3bc0b-fdbf-48c4-9d8f-2145e1a1f208,d698dd90-37e1-40c2-b08f-f97e9a9e0744,Mecha Noodle Bar,"250,000"
Carne - New Deal,Carne,RiNo,77.6%,7a71b2d7-56e5-45db-839b-62c7fbfdd117,6d9c2232-b436-4e58-a229-c695d4d607c9,SuperLoca,"250,000"
Work & Class - New Deal,Work & Class,DU,99.0%,c9d0ee21-2e7a-46f8-82dd-fe7176963483,6d9c2232-b436-4e58-a229-c695d4d607c9,SuperLoca,"250,000"
Tasca - New Deal,Tasca NYC,Upper West Side,70.9%,be6207bb-36eb-4132-ad90-fd375f88c469,8c712abe-9d3f-45c1-8d5f-75cd4604ea57,Tasca,"250,000"
Rec Pier Chop House,Porter House,Columbus Circle,68.1%,ecaf6ee6-918e-4a2d-8c88-7116449e7798,f774ff15-9e88-4e16-a22b-cabdb4199168,Porter House / Center Bar,"250,000"
Carne Mare Nashville,Marseille,Hell's Kitchen,65.2%,ec313343-16a7-49ad-9985-301224a0033d,c9624c7b-359f-4a4b-a985-86ff849e4e7b,Chef Driven Hospitality,"250,000"
Jax Fish House & Oyster Bar Boulder,Jax Fish House & Oyster Bar,LoDo,100.0%,27e6df88-376f-41b7-9009-f39c39925d13,4c95e835-b319-4260-bd1d-0626e1e06b2d,Big Red F,"250,000"
Jax Fish House & Oyster Bar LoDo,Jax Fish House & Oyster Bar,LoDo,100.0%,27e6df88-376f-41b7-9009-f39c39925d13,4c95e835-b319-4260-bd1d-0626e1e06b2d,Big Red F,"250,000"
"Jax Fish House & Oyster Bar, Ft Collins",Jax Fish House & Oyster Bar,LoDo,100.0%,27e6df88-376f-41b7-9009-f39c39925d13,4c95e835-b319-4260-bd1d-0626e1e06b2d,Big Red F,"250,000"
Jax Fish House & Oyster Bar Glendale,Jax Fish House & Oyster Bar,LoDo,100.0%,27e6df88-376f-41b7-9009-f39c39925d13,4c95e835-b319-4260-bd1d-0626e1e06b2d,Big Red F,"250,000"
Evelina - New Deal,Evelina,Fort Greene,85.9%,2b41aa2c-c319-4733-898c-ea442e919f6b,717bf5fe-eb99-4341-8b5a-5036ac967054,Evelina,"250,000"
Jax Fish House & Oyster Bar Coloardo Springs,Jax Fish House & Oyster Bar,LoDo,99.6%,27e6df88-376f-41b7-9009-f39c39925d13,4c95e835-b319-4260-bd1d-0626e1e06b2d,Big Red F,"250,000"
Rosticceria Evelina - New Deal,Rosticceria Evelina,Clinton Hill,100.0%,ce1a2ff4-e569-4168-8511-f88ff4d5452f,717bf5fe-eb99-4341-8b5a-5036ac967054,Evelina,"250,000"
The Post Lafayette,The Lost Draft,SoHo,68.3%,0aab4275-662c-43e9-b7bb-869281bed196,5207e700-b580-44f6-9769-c98717abe1f4,The Lost Draft,"250,000"
The Post Longmont,Post House,Mt. Pleasant,62.2%,4baadc40-8d69-4c1c-a7b5-12623032938f,14513b97-63b2-4874-8b17-e69a089d2dfc,Basic Projects,"250,000"
The Post Rosedale,Post House,Mt. Pleasant,79.6%,4baadc40-8d69-4c1c-a7b5-12623032938f,14513b97-63b2-4874-8b17-e69a089d2dfc,Basic Projects,"250,000"
Gelato di Evelina - New Deal,Evelina,Fort Greene,67.4%,2b41aa2c-c319-4733-898c-ea442e919f6b,717bf5fe-eb99-4341-8b5a-5036ac967054,Evelina,"250,000"
Maison May - New Deal,Maison May Kitchen,Fort Greene,84.9%,6a87ade1-c33e-4152-9d5e-77e868d968de,03b3c095-2087-4115-a073-908ef412ef2d,Maison May,"250,000"
Phil’s - New Deal,Phil’s,Bushwick,87.1%,d043113b-e73c-4a05-afd1-b0c00068b9b4,0f1672cf-031b-4894-bef0-d32209899196,Phil's,"250,000"
The Post Boulder,Post House,Mt. Pleasant,82.7%,4baadc40-8d69-4c1c-a7b5-12623032938f,14513b97-63b2-4874-8b17-e69a089d2dfc,Basic Projects,"250,000"
The Post Estes Park,Stone Park Cafe,Park Slope,63.3%,696e3754-4f72-4ebc-9f6b-4e37bbff9ac1,4e6d4858-62f4-4717-ab49-04a573f4e86f,Stone Park Cafe,"250,000"
West End Tavern,White Horse Tavern,West Village,76.7%,4f0ab25f-67e0-431b-9bee-41772e1e29ca,ed4de604-df43-4ac3-b3ea-001e4fcd566a,White Horse Tavern,"250,000"
Centro Mexican Kitchen,Rosevale Kitchen,Midtown,73.2%,cd79e10c-6583-4085-95a7-38cc0592a628,b6bd8332-ccba-4ec8-ac5d-5382e7602b21,Carver Road Hospitality,"250,000"
Velvet Elk Lounge,Veranda Lounge,Downtown,68.1%,ee85c66a-268f-4809-8482-bd7eaa382908,10e7177e-51af-4dd8-b6e2-ca7298891c8a,The Loutrel / Veranda Lounge,"250,000"
Wonder Press Juice,The Press,Cannonborough,68.5%,1412bfd7-4df9-4b9e-b8df-8368b936065a,04b17536-7766-446f-80bc-415e11cacd28,The Tippling House / The Press,"250,000"
Maison Sun - New Deal,Maison Sun,Boerum Hill,99.0%,f2d7148d-9b66-4700-b217-c2666a27e70e,9c109e39-3f34-46bb-98a7-30587fb06427,Maison Sun,"250,000"
The MOUTH Bar + Restaurant - New Deal,The MOUTH Bar + Restaurant,Williamsburg,100.0%,9b42e58a-73e0-4c79-8c67-eb15a636cc89,0ebb9154-b017-47c2-9894-fb7561778ef5,The Mouth,"250,000"
Fisch & Flore - New Deal,Mile End Deli,Boerum Hill,64.5%,4c513a09-f56b-47aa-bd1e-bbd34b426d93,b04b3531-39e2-410a-8a86-3df7a2c62e25,Mile End Deli,"250,000"
Mister Oso RiNo,Mister Oso,Boulder Area,100.0%,617a497d-01d6-4bc3-a112-34c0122d8454,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Golden Diner - New Deal,Golden Diner,Golden Diner,92.7%,7142a743-5fc5-45c0-9818-f325a6e24f4d,d032ab32-9948-4791-9818-ebbc7f491dc8,Golden Food Group,"250,000"
Mister Oso Wash Park,Mister Oso,Boulder Area,96.7%,617a497d-01d6-4bc3-a112-34c0122d8454,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Golden HOF - New Deal,Golden Hof - Korean Bar & Grill,Midtown East,70.9%,66e309d2-6787-4f07-9fc7-360dc2303a33,d032ab32-9948-4791-9818-ebbc7f491dc8,Golden Food Group,"250,000"
Mister Oso Boulder,Mister Oso,Boulder Area,91.4%,617a497d-01d6-4bc3-a112-34c0122d8454,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Senor Bear,Senor Bear,LoHi,100.0%,b78d6ee7-851a-40b4-b0f7-c153f6c49414,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Ash Kara,Ash'Kara,LoHi,100.0%,f4f7c48c-e185-4bc1-97c2-0236e5ae390e,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
A5 Steakhouse,A5 Steakhouse,LoDo,100.0%,fa92ed26-2c5e-4a55-9c52-19817551f09f,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Aviano,Asano,Upper East Side,82.7%,ec8bb022-2126-495e-b781-47b35e16078a,cb7b4aec-18b1-455e-b2a5-8aac059e9496,Sandro's,"250,000"
Ay Papi,Ay Papi,Cherry Creek,100.0%,aded722b-9d4c-4ccf-afc9-db9ca5629692,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Bar Dough,Bar Dough,LoHi,100.0%,f06ef19e-3878-45df-b9db-e8afac0db24c,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Forget Me Not,Forget Me Not,Cherry Creek,100.0%,3d0550ad-cc9c-4fcb-9273-635dbd33b36e,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Fox and the Hen,Fox And The Hen,Fox And The Hen,100.0%,789638df-2b48-45d9-bdc2-8d7e958a790f,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"250,000"
Kumoya,KUMISO,East Hampton,76.7%,db6e61cc-0c59-412b-9d8e-2f3d5ffb21d3,b934c7d1-235a-4871-905d-5c00d7945f45,Tip Top Hospitality,"250,000"
Tap & Burger Highland,Burgerhead,Greenwich Village,72.1%,98fe30fa-14bd-48ab-a30f-17f853329004,ea058449-28e2-48e4-a1a2-2c0f64c5af76,Burgerhead,"250,000"
